EventTimeUtc	TxLocale	ImpressionId	AudioName	LexicalForm	DisplayForm
2025-08-31T14:58:52.946Z	ja-jp	2e0039dc-eda8-4f6d-9b1e-500908029593	4b5543ad-ca66-4f24-8934-1e36ba417396_0.wav	炭酸 は 太る って 本当	炭酸は太るって本当
2025-08-31T15:12:24.128Z	ja-jp	4b1f2d59-6857-450e-9e35-81ec28a0a4e9	215f5675-f4ae-4852-8c95-7e5bc4ea642b_0.wav	プラティ マンディ ドラマ	プラティマンディドラマ
2025-09-03T15:49:54.376Z	ja-jp	783ccc23-68db-40ab-bc12-c32a1fe8586b	76c15eaa-b376-4016-8f02-5ab4935e280f_0.wav	今日 は 雨 が 降る 予定 です か	今日は雨が降る予定ですか
2025-09-01T23:58:55.991Z	ja-jp	dff2848d-644e-40b8-a9e4-c7cf509bf84b	60b55b06-3300-42cb-94a8-14aa06abe34e_0.wav	よろしく お願い します	よろしくお願いします
2025-09-05T15:16:16.308Z	ja-jp	1bc07bfa-fa4a-4d4b-b4d9-5af8c9124378	8af7d002-47b2-4039-8d5a-5115387c35bc_0.wav	近く の レストラン	近くのレストラン
2025-09-03T15:43:56.155Z	ja-jp	56cd4a01-31cf-447d-84ef-7af8c1fcc318	de46c979-fe77-474a-90fa-2430f4a8eef2_0.wav	よろしく お願い します	よろしくお願いします
2025-09-01T02:34:29.804Z	ja-jp	63382ec5-2159-4ef7-8705-4c8517417dec	3557e85e-10e3-46ec-96b4-87fd3b88f347_0.wav	オックスフォード 辞書	オックスフォード辞書
2025-08-31T03:13:56.083Z	ja-jp	5b9c3f92-2507-493f-9033-b267988435b5	4e7495ba-f402-4c31-86a7-9e6c22b37825_0.wav	もしか したら windows の 画面 が 苦手	もしかしたらwindowsの画面が苦手
2025-09-03T15:26:43.019Z	ja-jp	df806ea4-fd0c-46c0-8c17-c46bff7af65b	4f1aebfe-6223-401e-b83d-202655edfe19_0.wav	港区 芝浦 は どこ に ある ん です か	港区芝浦はどこにあるんですか
2025-09-04T00:05:12.657Z	ja-jp	772c5c8d-63a1-4d7f-b15b-3121f84b66ff	3de9cac9-c6e3-4f01-8f56-26dd3694dd49_0.wav	身長 差 がない 人 の 精神 状態 は	身長差がない人の精神状態は
2025-09-03T15:49:54.485Z	ja-jp	45bd5c19-bfd7-4091-9d97-1dd6364da6db	d049e6ef-3346-4aa6-9836-174b7bbb4570_0.wav	今日 は 雨 が 降る 予定 です か	今日は雨が降る予定ですか
2025-08-31T03:02:55.414Z	ja-jp	b9a45974-a324-45ad-b577-81ea21da0b03	6d4d72da-98a9-4e6f-ba64-a9f3b0b03ff0_0.wav	熱中 症 警戒 アラート 発生 ランキング	熱中症警戒アラート発生ランキング
2025-09-03T11:46:06.65Z	ja-jp	b192d1e3-ecbc-4e2c-a230-18506881fc26	969fb6c6-354a-400c-88bd-4b653b1e057c_0.wav	三 カケル 四万 円 は	三カケル4万円は
2025-09-02T19:42:14.872Z	ja-jp	7625ae4d-4cce-40bc-accd-849304c0e4e0	695b1075-c133-441c-9ffc-f5435af97f5e_0.wav	行政 書士 名義 変更 適正 な 値段	行政書士名義変更適正な値段
2025-09-02T06:51:34.527Z	ja-jp	371e66ee-4578-44ea-9ffa-af1ff2015fd2	6edb2f01-1b90-4c6e-9921-2ba3e80e636b_0.wav	お しり の 穴 が 痛い	おしりの穴が痛い
2025-09-03T12:50:15.452Z	ja-jp	464c48d7-9d4e-4387-b47e-3d53b911538f	aef0251d-89c4-4987-8b2e-bd85ce7957c1_0.wav	比叡山 延暦寺 見学 時間	比叡山延暦寺見学時間
2025-09-01T00:41:52.625Z	ja-jp	dd89e016-3623-4a51-ab00-7cfeb52f5b1e	214d9de8-7efa-48f2-bde4-e7de052390c6_0.wav	小野 製薬 の バリエーション	小野製薬のバリエーション
2025-09-05T07:39:23.43Z	ja-jp	da2fb18b-a675-4539-af6e-1a57b9694116	7428cf1a-8caf-4d01-ab75-9ca2924d101c_0.wav	お昼 の テレビ 番組 の こと を 何と 言います か	お昼のテレビ番組のことを何と言いますか
2025-09-04T22:36:50.163Z	ja-jp	50d6b552-16a3-4400-9229-2ea39c04cbd3	346fce6e-c9ad-4b85-8aee-53659f1f2d86_0.wav	キャベツ スープレシピ	キャベツスープレシピ
2025-09-02T17:19:35.264Z	ja-jp	2bdb2ff4-2798-420b-b0f3-ac680889cf09	28a63c70-576e-4f73-8352-194ed74ef08e_0.wav	すみ ちゃん の 小説 を 覚えてる	すみちゃんの小説を覚えてる
2025-09-02T15:12:03.215Z	ja-jp	f1035abe-c298-4fe5-b2dd-630d0ae18f08	22b7d911-ae9e-4378-80fc-40a8877aaec5_0.wav	股関節 が 痛い です	股関節が痛いです
2025-08-30T07:37:51.55Z	zh-cn	66372c2c-acbc-4e2b-bd0b-9371b96d177a	3b158001-49d2-4247-b39c-c9d9a309a347_0.wav	银行理财 的 权益 产品 是什么 意思	银行理财的权益产品是什么意思
2025-08-21T14:11:21.37Z	zh-cn	4f5da443-64ec-4f83-b3da-e94633901d3a	65832afe-8985-47e6-9072-7cd7eb68f491_0.wav	一 盎司 等于多少 克	一盎司等于多少克
2025-09-01T04:16:43.959Z	zh-cn	443abecb-e32c-429c-bc37-8ca7cc5fc8a3	e6a8ff24-dedb-4664-839a-34b2e72fd109_0.wav	木糖醇 与 麦芽糖 醇	木糖醇与麦芽糖醇
2025-09-05T16:28:07.107Z	zh-cn	f8fc3c09-c958-45a1-a9d8-f464ddf4eaca	413e0139-c864-4f4f-8b82-e8b60d94715c_0.wav	平壤 现在 的 气温 是多少 度	平壤现在的气温是多少度
2025-08-25T14:51:34.027Z	zh-cn	25419d65-23ba-4fbb-9e8a-f9d93c7129bc	f9e60d3f-dde9-40f0-b97a-e7deb98a03d7_0.wav	蒙太奇 式 手法 是啥	蒙太奇式手法是啥
2025-08-30T05:00:32.198Z	zh-cn	26fe803b-acb6-41f3-99f6-094a5b1ff1c4	fd2bb9aa-b72d-4f33-b1e4-91e28686ea6c_0.wav	给他 讲 西瓜 青皮 茶 的 做法	给他讲西瓜青皮茶的做法
2025-08-29T23:37:05.045Z	zh-cn	7364b17d-95c1-480d-8986-93761f006f56	3d6cbda3-03f8-4d97-8c9c-6102f3358490_0.wav	关于 乐器 色 的 传说	关于乐器色的传说
2025-09-05T16:30:49.233Z	zh-cn	d2f6557b-9124-4519-ab7f-016d70584137	44bd9ed0-88e6-450f-bf01-a98e17c2c9f2_0.wav	roe 是 净资产 收益率 吗	roe是净资产收益率吗
2025-08-25T18:47:44.416Z	zh-cn	57170338-f868-49d5-b6cf-e4e66f423e33	8dc82a14-5e4e-4f75-bc65-bad344eef0de_0.wav	为什么 电视 和 手机 的 b 站 没法 同步	为什么电视和手机的b站没法同步
2025-09-03T09:48:59.868Z	zh-cn	90bf189c-fdbd-4edd-a6be-d03f7b84e0dc	57a2c256-a53d-4a8b-aec6-71b8719d786f_0.wav	帮我 搜 一下 百 令 胶囊 的 拥有 性 的 体会	帮我搜一下百令胶囊的拥有性的体会
2025-08-30T12:44:04.903Z	zh-cn	7f196de7-0e7e-471f-865a-cd35c34ed7bc	02bf6dec-a0f5-4978-8928-c2233de73261_0.wav	侯 氏 制 碱 法 方程式	侯氏制碱法方程式
2025-08-30T05:01:12.285Z	zh-cn	0f777473-7c6e-419b-a776-54aa949073e3	c86c600f-8262-4d8c-8711-31ed87d386a2_0.wav	青 提 西瓜 茶 的 做法	青提西瓜茶的做法
